Order,PID,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Utilities,Land_Slope,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_SF_1,BsmtFin_Type_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Electrical,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Finish,Garage_Cars,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Val,Mo_Sold,Year_Sold,Longitude,Latitude,MS_SubClass_One_Story_1945_and_Older,MS_SubClass_One_Story_1946_and_Newer_All_Styles,MS_SubClass_One_Story_PUD_1946_and_Newer,MS_SubClass_One_and_Half_Story_Finished_All_Ages,MS_SubClass_Other,MS_SubClass_Split_Foyer,MS_SubClass_Split_or_Multilevel,MS_SubClass_Two_Family_conversion_All_Styles_and_Ages,MS_SubClass_Two_Story_1945_and_Older,MS_SubClass_Two_Story_1946_and_Newer,MS_SubClass_Two_Story_PUD_1946_and_Newer,MS_Zoning_Other,MS_Zoning_Residential_Low_Density,MS_Zoning_Residential_Medium_Density,Street_Pave,Alley_No_Alley_Access,Alley_Paved,Lot_Config_CulDSac,Lot_Config_FR2,Lot_Config_Inside,Lot_Config_Other,Neighborhood_Brookside,Neighborhood_Clear_Creek,Neighborhood_College_Creek,Neighborhood_Crawford,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Iowa_DOT_and_Rail_Road,Neighborhood_Meadow_Village,Neighborhood_Mitchell,Neighborhood_North_Ames,Neighborhood_Northridge,Neighborhood_Northridge_Heights,Neighborhood_Northwest_Ames,Neighborhood_Old_Town,Neighborhood_Other,Neighborhood_Sawyer,Neighborhood_Sawyer_West,Neighborhood_Somerset,Neighborhood_South_and_West_of_Iowa_State_University,Neighborhood_Stone_Brook,Neighborhood_Timberland,Condition_1_Feedr,Condition_1_Norm,Condition_1_Other,Condition_1_PosN,Condition_1_RRAn,Condition_2_Other,Bldg_Type_OneFam,Bldg_Type_Twnhs,Bldg_Type_TwnhsE,Bldg_Type_TwoFmCon,House_Style_One_and_Half_Fin,House_Style_Other,House_Style_SFoyer,House_Style_SLvl,House_Style_Two_Story,Roof_Style_Hip,Roof_Style_Other,Roof_Matl_Other,Exterior_1st_BrkFace,Exterior_1st_CemntBd,Exterior_1st_HdBoard,Exterior_1st_MetalSd,Exterior_1st_Other,Exterior_1st_Plywood,Exterior_1st_Stucco,Exterior_1st_VinylSd,Exterior_1st_Wd Sdng,Exterior_1st_WdShing,Exterior_2nd_BrkFace,Exterior_2nd_CmentBd,Exterior_2nd_HdBoard,Exterior_2nd_MetalSd,Exterior_2nd_Other,Exterior_2nd_Plywood,Exterior_2nd_Stucco,Exterior_2nd_VinylSd,Exterior_2nd_Wd Sdng,Exterior_2nd_Wd Shng,Mas_Vnr_Type_BrkFace,Mas_Vnr_Type_Other,Mas_Vnr_Type_Stone,Mas_Vnr_Type_nan,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,BsmtFin_Type_1_BLQ,BsmtFin_Type_1_GLQ,BsmtFin_Type_1_LwQ,BsmtFin_Type_1_No_Basement,BsmtFin_Type_1_Rec,BsmtFin_Type_1_Unf,BsmtFin_SF_2_Other,Heating_Other,Central_Air_Y,Garage_Type_Basment,Garage_Type_BuiltIn,Garage_Type_Detchd,Garage_Type_No_Garage,Garage_Type_Other,Misc_Feature_Other,Misc_Feature_Othr,Misc_Feature_Shed,Misc_Feature_nan,Sale_Type_New,Sale_Type_Other,Sale_Type_WD ,Sale_Condition_Family,Sale_Condition_Normal,Sale_Condition_Other,Sale_Condition_Partial
1442,907194020,80,12435,3.0,3.0,2.0,2.0,6.0,4.0,2001,2001,172,2.0,2.0,3.0,2.0,1.0,3,1.0,602,963,4.0,3.0,963,829,0,1792,0,0,2,1,3,1,3.0,7,3.0,1,3.0,2.0,2,564,3.0,3.0,2.0,0,96,0,245,0,0,0.0,0.0,0,5,2008,-93.689101,42.015974,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2814,907418020,68,8846,3.0,3.0,2.0,2.0,5.0,4.0,2005,2006,0,1.0,2.0,3.0,2.0,1.0,7,1.0,750,750,4.0,3.0,750,750,0,1500,0,0,2,1,3,1,3.0,6,3.0,0,0.0,2.0,2,564,3.0,3.0,2.0,0,35,0,0,0,0,0.0,0.0,0,8,2006,-93.683435,42.015765,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2204,909254090,55,7642,3.0,3.0,2.0,2.0,6.0,7.0,1918,1998,0,2.0,2.0,2.0,2.0,1.0,7,1.0,912,912,3.0,3.0,912,514,0,1426,0,0,1,1,3,1,3.0,7,3.0,1,4.0,1.0,1,216,3.0,3.0,2.0,0,240,0,0,0,0,0.0,3.0,0,6,2007,-93.6447083,42.0162813,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1206,534277060,77,8593,2.0,3.0,2.0,2.0,2.0,5.0,1957,1957,0,1.0,2.0,2.0,2.0,1.0,6,1.0,619,907,4.0,3.0,907,0,0,907,0,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,1,352,3.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,7,2008,-93.622673,42.044773,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1546,910201130,60,6000,3.0,3.0,2.0,2.0,5.0,7.0,1940,2006,0,1.0,2.0,1.0,2.0,1.0,7,1.0,720,720,3.0,3.0,760,330,0,1090,0,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,1,240,3.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,7,2008,-93.627459,42.021806,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
817,906230020,0,7939,3.0,3.0,2.0,2.0,6.0,4.0,2000,2000,23,1.0,2.0,4.0,2.0,1.0,3,1.0,348,1168,4.0,3.0,1168,1619,0,2787,2,0,4,2,6,2,2.0,8,3.0,2,3.0,3.0,4,820,3.0,3.0,2.0,312,0,0,0,0,0,0.0,0.0,0,10,2009,-93.6791251,42.0310946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2607,535401140,84,8658,3.0,3.0,2.0,2.0,5.0,4.0,1965,1965,101,1.0,2.0,2.0,2.0,1.0,6,1.0,445,1088,4.0,3.0,1324,0,0,1324,0,0,2,0,3,1,2.0,6,3.0,1,3.0,2.0,2,440,3.0,3.0,2.0,0,138,0,0,0,0,0.0,4.0,0,12,2006,-93.608909,42.040944,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1256,535375160,45,7506,3.0,3.0,2.0,2.0,4.0,7.0,1925,1950,0,1.0,3.0,2.0,2.0,1.0,7,1.0,747,747,2.0,3.0,747,412,0,1159,0,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,1,288,2.0,3.0,0.0,84,0,96,0,0,0,0.0,0.0,0,5,2008,-93.615484,42.037459,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
229,905109130,80,14000,3.0,3.0,2.0,1.0,6.0,4.0,1996,1997,0,2.0,2.0,4.0,2.0,4.0,3,1.0,105,1306,4.0,3.0,1306,954,0,2260,1,0,2,1,3,1,3.0,7,3.0,0,0.0,2.0,2,533,3.0,3.0,2.0,296,44,0,0,0,0,0.0,0.0,0,4,2010,-93.670503,42.030082,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2156,907285040,80,10000,3.0,3.0,2.0,2.0,7.0,4.0,1995,1996,438,2.0,2.0,3.0,2.0,1.0,3,1.0,141,1220,4.0,3.0,1220,870,0,2090,1,0,2,1,3,1,3.0,8,3.0,1,3.0,2.0,2,556,3.0,3.0,2.0,0,65,0,0,0,0,0.0,0.0,0,12,2007,-93.681274,42.017856,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
122,534401140,88,9680,3.0,3.0,2.0,2.0,4.0,5.0,1967,1967,268,1.0,2.0,2.0,2.0,1.0,2,1.0,500,1510,4.0,3.0,1510,0,0,1510,1,0,2,0,3,1,3.0,6,3.0,0,0.0,2.0,2,517,3.0,3.0,2.0,0,40,0,0,204,0,0.0,3.0,0,4,2010,-93.627536,42.038971,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
391,527376100,78,10140,3.0,3.0,2.0,2.0,5.0,4.0,1974,1974,174,1.0,2.0,3.0,2.0,1.0,7,1.0,1064,1064,2.0,3.0,1350,0,0,1350,0,0,2,0,3,1,2.0,7,3.0,1,3.0,2.0,2,478,3.0,3.0,2.0,0,0,0,0,0,0,0.0,1.0,0,8,2009,-93.631432,42.05267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
395,527403040,61,7930,3.0,3.0,2.0,2.0,5.0,7.0,1969,2005,0,1.0,2.0,2.0,2.0,1.0,3,2.0,115,1026,3.0,3.0,1026,0,0,1026,1,0,1,0,3,1,3.0,5,3.0,0,0.0,2.0,2,440,3.0,3.0,2.0,171,48,0,0,0,0,0.0,0.0,0,7,2009,-93.628707,42.055228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1240,535153150,76,9120,3.0,3.0,2.0,2.0,5.0,5.0,1958,1958,0,1.0,2.0,2.0,2.0,1.0,1,1.0,599,1261,4.0,3.0,1261,0,0,1261,1,0,1,0,3,1,2.0,6,3.0,1,3.0,2.0,2,433,3.0,3.0,2.0,0,0,0,0,288,0,0.0,0.0,1400,11,2008,-93.617543,42.044853,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
217,905101300,72,10773,3.0,3.0,2.0,2.0,2.0,3.0,1967,1967,72,0.0,1.0,2.0,2.0,1.0,1,1.0,1128,1832,2.0,3.0,1832,0,0,1832,2,0,2,0,4,2,2.0,8,3.0,0,0.0,0.0,0,0,0.0,0.0,2.0,0,58,0,0,0,0,0.0,0.0,0,5,2010,-93.671021,42.033386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
116,534176060,78,9360,3.0,3.0,2.0,2.0,5.0,6.0,1972,2006,0,1.0,2.0,2.0,2.0,1.0,1,1.0,179,1161,2.0,3.0,1381,0,0,1381,1,0,1,1,3,1,3.0,5,3.0,1,3.0,2.0,2,676,3.0,3.0,2.0,0,0,0,0,0,0,0.0,0.0,0,3,2010,-93.631435,42.043822,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
146,535175070,73,9300,3.0,3.0,2.0,2.0,4.0,4.0,1960,1960,324,1.0,2.0,2.0,2.0,1.0,6,1.0,571,1268,2.0,3.0,1264,0,0,1264,1,0,1,0,3,1,2.0,6,3.0,2,4.0,1.0,2,461,3.0,3.0,2.0,0,0,0,0,143,0,0.0,0.0,0,4,2010,-93.613301,42.044176,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
398,527405130,60,7038,3.0,3.0,2.0,2.0,2.0,5.0,1970,1970,0,1.0,2.0,2.0,2.0,1.0,1,1.0,138,864,2.0,3.0,864,0,0,864,1,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,2,576,3.0,3.0,2.0,210,0,0,0,0,0,0.0,3.0,0,9,2009,-93.627037,42.05337,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2437,528275060,0,8121,2.0,3.0,2.0,2.0,5.0,4.0,2000,2000,0,1.0,2.0,3.0,2.0,1.0,7,1.0,953,953,4.0,3.0,953,711,0,1664,0,0,2,1,3,1,2.0,7,3.0,1,3.0,2.0,2,460,3.0,3.0,2.0,100,40,0,0,0,0,0.0,0.0,0,1,2006,-93.642713,42.05865,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
739,903228120,50,6000,3.0,3.0,2.0,2.0,5.0,6.0,1926,2004,0,2.0,2.0,2.0,2.0,1.0,7,1.0,884,884,3.0,3.0,904,0,0,904,0,0,1,0,2,1,2.0,4,3.0,0,0.0,1.0,1,180,3.0,3.0,2.0,0,0,105,0,0,0,0.0,0.0,0,1,2009,-93.622443,42.033474,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1756,528280110,62,7917,3.0,3.0,2.0,2.0,5.0,4.0,1999,2000,0,1.0,2.0,3.0,2.0,1.0,7,1.0,953,953,4.0,3.0,953,694,0,1647,0,0,2,1,3,1,2.0,7,3.0,1,3.0,2.0,2,460,3.0,3.0,2.0,0,40,0,0,0,0,0.0,0.0,0,8,2007,-93.641279,42.057981,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
98,533212020,24,2544,3.0,3.0,2.0,2.0,6.0,4.0,2004,2005,0,2.0,2.0,3.0,2.0,1.0,3,5.0,190,600,4.0,3.0,600,600,0,1200,1,0,2,1,2,1,3.0,4,3.0,0,0.0,2.0,2,480,3.0,3.0,2.0,0,172,0,0,0,0,0.0,0.0,0,2,2010,-93.644889,42.047876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
8,527145080,43,5005,2.0,2.0,2.0,2.0,7.0,4.0,1992,1992,0,2.0,2.0,3.0,2.0,1.0,1,1.0,1017,1280,4.0,3.0,1280,0,0,1280,0,0,2,0,2,1,3.0,5,3.0,0,0.0,2.0,2,506,3.0,3.0,2.0,0,82,0,0,144,0,0.0,0.0,0,1,2010,-93.633826,42.060728,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1451,907203090,88,7990,2.0,3.0,2.0,2.0,4.0,5.0,1975,1975,0,1.0,2.0,3.0,2.0,1.0,7,1.0,924,924,2.0,3.0,924,0,0,924,0,0,1,0,3,1,2.0,5,3.0,0,0.0,1.0,1,280,3.0,3.0,2.0,0,0,0,0,0,0,0.0,1.0,0,4,2008,-93.684289,42.021275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
757,903475100,0,5775,1.0,1.0,2.0,1.0,5.0,6.0,1915,2002,0,1.0,2.0,2.0,2.0,1.0,7,1.0,483,483,4.0,3.0,741,686,0,1427,0,0,1,0,3,1,3.0,7,3.0,0,0.0,1.0,1,379,3.0,3.0,2.0,0,24,112,0,0,0,0.0,0.0,0,2,2009,-93.621862,42.025796,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2415,528218140,58,14054,2.0,3.0,2.0,2.0,6.0,4.0,2006,2006,0,2.0,2.0,3.0,2.0,3.0,7,1.0,879,879,4.0,3.0,879,984,0,1863,0,0,2,1,4,1,3.0,9,3.0,1,4.0,3.0,3,660,3.0,3.0,2.0,100,17,0,0,0,0,0.0,0.0,0,11,2006,-93.644366,42.061928,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
659,535378020,52,9022,3.0,3.0,2.0,2.0,4.0,7.0,1924,2006,0,2.0,2.0,2.0,2.0,1.0,7,1.0,768,768,4.0,3.0,792,0,0,792,0,0,1,0,2,1,3.0,5,3.0,0,0.0,1.0,1,240,2.0,2.0,0.0,316,0,120,0,0,0,0.0,0.0,0,5,2009,-93.614049,42.036015,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1701,528118040,118,13654,2.0,3.0,2.0,2.0,8.0,4.0,2005,2006,365,2.0,2.0,4.0,2.0,4.0,7,1.0,1704,1704,4.0,3.0,1722,1036,0,2758,0,0,2,1,4,1,4.0,9,3.0,1,5.0,3.0,3,814,3.0,3.0,2.0,282,55,0,0,0,0,0.0,0.0,0,5,2007,-93.657211,42.06027,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1275,535455060,64,6390,3.0,3.0,2.0,2.0,5.0,6.0,1954,1954,0,1.0,2.0,2.0,2.0,1.0,7,1.0,936,936,2.0,2.0,984,0,0,984,1,0,1,0,2,1,2.0,4,3.0,0,0.0,1.0,1,280,3.0,3.0,2.0,0,0,0,0,0,0,0.0,4.0,0,6,2008,-93.607948,42.034564,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
